id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1044740381917442123,Travelers Suite 10 mn frm Metro1,432386568,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9069195470774,-76.98449001325793,Private room,111,1,2,2024-03-08,0.62,14,125,2,Exempt
1044761055389074840,Cozy Suite close to Union Market,432386568,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.908908755311316,-76.9836915281136,Private room,93,1,0,,,14,60,0,Exempt
1044944208786187520,MJD Havens,550438099,Uche,,"Takoma, Brightwood, Manor Park",38.96226174490155,-77.0211161865271,Private room,90,1,12,2024-03-17,3.96,1,220,12,Hosted License: 5007242201003176
1045105892028064845,2bedroom in heart the of Gtown,21570891,Marsh,,"Georgetown, Burleith/Hillandale",38.90727,-77.06435,Entire home/apt,170,31,1,2023-12-17,0.31,18,86,1,Exempt
1045286057027463822,"Cozy, New Capitol Hill Apartment",550756025,Nick,,"Union Station, Stanton Park, Kingman Park",38.8980007,-76.9987094,Entire home/apt,105,2,3,2024-03-14,2.50,1,14,3,Hosted License: 5007242201002631<br />Unhosted License: 5007262201002534
1045288086241371886,Counterculture-inspired hub with a cheeky vibe,544270577,"Hotel Zena, A Viceroy Urban Re",,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.905082,-77.031398,Private room,,1,3,2024-02-28,1.55,1,101,3,Exempt
1045587488653504609,Heart of DC 1 BR Bal | Gym + Workspace,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,,1,0,,,19,364,0,Exempt
1045587506534523456,Capitol Hill 1 Deluxe BR | mins from Union Station,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,246,1,1,2023-12-28,0.34,19,363,1,Exempt
1045587530941607631,1BR  w/ Upscale Amenities | Wifi & AC,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,290,1,1,2023-12-25,0.33,19,363,1,Exempt
1045590310972457710,Incredible DC Views|Deluxe 1BR | Sundeck&Terrace,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,,1,0,,,19,364,0,Exempt
1045590318430752160,1st Street NoMa 1 DeluxeBR|Gym + Business Center,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,246,1,0,,,19,363,0,Exempt
1045590327891325862,Min's from Metro Red Line 1 Delx BalBR |Noma |Noma,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,,1,0,,,19,361,0,Exempt
1045590343521078689,Cozy 1BR near Union Station & Metro,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,,1,0,,,19,364,0,Exempt
1045590353028313606,1st Street 1BR  | Desk + Wi-Fi | Family Friendly,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,232,1,0,,,19,363,0,Exempt
1045590363053415418,Very Clean 1BR Apt  | Gym w/ Yoga | Noma,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,232,1,0,,,19,363,0,Exempt
1045590372150430735,Ideally Located 1BR|Workspaces|near Cap Hill,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,232,1,0,,,19,363,0,Exempt
1045590380514056983,Capitol Hill 1 BR Bal|1st Street|Gym + Washer/D,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,246,1,0,,,19,363,0,Exempt
1045590388524871346,Classy 1 DeluxeBR  | Steps from Metro | Noma,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,246,1,0,,,19,363,0,Exempt
1045658469137981578,NoMa 1 BR | Walk to NoMa Metro Station | Desk,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.907375,-77.00783,Entire home/apt,251,1,2,2024-01-02,0.65,19,143,2,Exempt
1045660187888008542,near Transportation 1 BR | Walk to Shopping Areas,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.907375,-77.00783,Entire home/apt,,1,2,2024-01-04,0.70,19,144,2,Exempt
1045660196986110058,Close to Metro 1 BR | Walk to Metro | Pet Friendly,163251048,Global Luxury,,"Union Station, Stanton Park, Kingman Park",38.907375,-77.00783,Entire home/apt,251,1,0,,,19,143,0,Exempt
1045675242538231550,Stylish 2BR Condo in DC,21773686,Samin,,"Brookland, Brentwood, Langdon",38.9293204,-76.97499959999999,Entire home/apt,161,2,7,2024-03-10,3.04,4,335,7,Exempt
1045677310032891757,"Spacious, Relaxing & Gorgeous 4BD/4BA House in DC!",284499859,Tahmeed,,"Brightwood Park, Crestwood, Petworth",38.95335884879502,-77.02776337716138,Entire home/apt,291,1,7,2024-03-16,2.96,2,271,7,Hosted License: 5007242201000518
1045696450260843667,Luxury 2BR Condo in DC,158943257,Daiyan,,"Brookland, Brentwood, Langdon",38.9293204,-76.97499959999999,Entire home/apt,175,1,4,2024-02-25,1.40,1,231,4,Exempt
1046002486238502500,"Swanky spin on classic DC, custom touches abound",544725494,Hotel Washington,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89698,-77.03364,Private room,,1,0,,,1,54,0,Exempt
1046016966075355683,3 min walk to Blue/Silver Metro-Hillbrook Maison 1,138605119,LeTeisha,,"Capitol View, Marshall Heights, Benning Heights",38.89213976170214,-76.93656568075582,Private room,40,2,8,2024-03-22,3.43,2,126,8,Exempt
1046215047171631861,2 Separate Modern Luxury Units in Washington DC,2242913,Jovan,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9027038,-76.9792989,Entire home/apt,455,1,0,,,6,85,0,Hosted License: 5007242201008617<br />Unhosted License: 5007242201008618
1046516739908515943,Cozy 2bed Georgetown apartment,21570891,Marsh,,"Georgetown, Burleith/Hillandale",38.90899,-77.06343,Entire home/apt,222,1,17,2024-03-17,5.20,18,61,17,Exempt
1046581881610817073,Charming 2B Dupont Circle Condo-Walker's Paradise,46582948,Huxley,,"Dupont Circle, Connecticut Avenue/K Street",38.9136745,-77.04606319999999,Entire home/apt,235,3,2,2024-02-23,0.71,13,223,2,Exempt
1046696957458549784,Cozy cherry blossom suite,350603487,Stephen,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90737,-76.98348,Private room,,1,4,2024-02-17,1.21,1,0,4,Exempt
1046979501319186410,Modern Loft . w Washer/Dryer Kitchen 15minDCA,346220065,Lodi,,"Georgetown, Burleith/Hillandale",38.907721617612495,-77.0633011897891,Entire home/apt,150,1,2,2024-03-09,2,3,35,2,Exempt
1047057365587258014,"Blueground | Shaw, elevator, nr dining & parks",107434423,Blueground,,"Shaw, Logan Circle",38.9069218,-77.0242281,Entire home/apt,100,32,0,,,144,105,0,
1047057717639589231,"Blueground | Shaw, nr restaurants & sports",107434423,Blueground,,"Shaw, Logan Circle",38.9069218,-77.0242281,Entire home/apt,177,32,0,,,144,248,0,
1047061871242406361,"Blueground | Shaw, nr dining & green spaces",107434423,Blueground,,"Shaw, Logan Circle",38.9069218,-77.0242281,Entire home/apt,136,32,0,,,144,350,0,
1047062200342648885,"Blueground | Shaw, laundry, close to National Park",107434423,Blueground,,"Shaw, Logan Circle",38.9069218,-77.0242281,Entire home/apt,103,32,0,,,144,296,0,
1047064894296117631,"Blueground | Shaw, w/d, nr great restaurants",107434423,Blueground,,"Shaw, Logan Circle",38.9069218,-77.0242281,Entire home/apt,132,32,0,,,144,203,0,
1047230224717485674,DC Apartment w/ Smart TV: 2 Mi to National Mall!,122382567,Evolve,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9156,-77.01597,Entire home/apt,119,2,0,,,33,76,0,Unhosted License: 5007242201002241
1047730533367174366,Dog-sitting while Work/Tour DC,437660791,Eddie-HostelChic,,"Brightwood Park, Crestwood, Petworth",38.94964,-77.01698,Private room,79,1,0,,,18,269,0,Exempt
1048013419375944818,Garden Oasis Apartment,18515584,Travis,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9168248,-77.0079217,Entire home/apt,185,1,4,2024-02-11,1.48,5,250,4,Hosted License: 5007242201000445
1048588275488319161,Alley Treehouse Union Station,3221627,Drury,,"Union Station, Stanton Park, Kingman Park",38.89861,-77.00236,Entire home/apt,130,2,3,2024-03-17,1.03,1,20,3,Hosted License: 5007242201000793
1048661533130815763,Apt Share: Pool & HighRise Views,5872703,A.,,"Dupont Circle, Connecticut Avenue/K Street",38.909827024260856,-77.03701284242545,Private room,87,1,2,2024-01-07,0.71,1,40,2,Exempt
1048697952207330250,Shaw Loft Style Living,7165887,Corbin,,"Shaw, Logan Circle",38.91273306357865,-77.02164440094982,Entire home/apt,110,31,0,,,1,235,0,
1049236007638467900,Metro Victorian Haven Room-3,224561145,Sofia,,"Shaw, Logan Circle",38.9094636,-77.0276938,Private room,91,1,8,2024-03-06,3.16,7,179,8,Hosted License: 5007242201000445
1049327323325388504,Amma's Place,13389647,Karen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9210014,-77.0103488,Entire home/apt,179,2,10,2024-03-20,3.37,1,262,10,Hosted License: 5007242201003033
1049371086899899688,Cozy Space for Young Professionals Near Metro,44538751,Donna,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92359200738265,-77.02819989735045,Private room,88,1,18,2024-03-22,6.35,1,87,18,Hosted License: 5007242201002860
1049488308005171171,Live like a DC local!,6582626,Chey,,"Capitol View, Marshall Heights, Benning Heights",38.88584804550031,-76.92553047463602,Entire home/apt,65,31,0,,,1,308,0,
1049613710599199218,@HostelChic-3519-4,437660791,Eddie-HostelChic,,"Congress Heights, Bellevue, Washington Highlands",38.84022983124641,-77.00393005861821,Private room,52,1,7,2024-03-09,2.44,18,266,7,Exempt
1050742130167175551,Modern Cozy 2 BR Near Downtown,551860068,Grigor,,Historic Anacostia,38.865673868450536,-76.98344025580238,Entire home/apt,81,2,5,2024-03-01,1.79,1,87,5,Exempt
1050794316858975057,"Modern 2 BR Condo, Free Parking",551873567,Calin,,"Brightwood Park, Crestwood, Petworth",38.95737470706605,-77.02779415954429,Entire home/apt,63,2,2,2024-03-13,1.67,1,69,2,Exempt
1051424808755950519,Capitol Hill Apartment near monuments and metro,551998570,Lorena,,"Capitol Hill, Lincoln Park",38.88446838811879,-76.98855993317449,Entire home/apt,124,2,15,2024-03-21,6.25,1,49,15,Hosted License: 5007242201003212
1051526255353587436,Sojourn 3 Bedroom at The Muriel | #103 *NEW*,540501727,Lee,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92645,-77.05468,Entire home/apt,139,31,0,,,9,69,0,
1051661052727660447,Modern Cozy 2 Bedroom in D.C.,552051180,Joseph,,Historic Anacostia,38.86048603932343,-76.98314766826509,Entire home/apt,103,2,2,2024-01-22,0.85,3,89,2,Exempt
1051708028840101163,NEW! Park View Studio - Perfect for 2,46630199,Home Sweet City,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93647325501673,-77.02059146007248,Entire home/apt,160,3,3,2024-02-25,1.61,67,170,3,Hosted License: 5007242201003160
1053995638727880943,The King Sway Suite W/Private BR sleeps 3!,549032187,Leela,,"Brightwood Park, Crestwood, Petworth",38.9387360991552,-77.01849831321996,Private room,176,1,1,2024-02-28,1,6,6,1,Exempt
1054370997593073254,A Sojourn 1br in the West End & Dupont Circle,39930655,Sojourn,,"Dupont Circle, Connecticut Avenue/K Street",38.9135289,-77.0467992,Entire home/apt,123,31,0,,,170,302,0,
1054490666443748494,Luxury Penn Quarter Downtown DC,552559799,Ecoplad,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89918154065416,-77.02215794480784,Entire home/apt,185,3,1,2024-02-14,0.77,1,186,1,Hosted License: 5007262101002332<br />Unhosted License: 5007262101502722
1054538885609552064,Large Private BR W/Priavte Bath,549032187,Leela,,"Brightwood Park, Crestwood, Petworth",38.940115467123356,-77.01823778363746,Private room,137,1,2,2024-03-20,1.30,6,7,2,Exempt
1055014709095094935,Modern 2 Bedroom City Retreat,63703933,Will,,"Brightwood Park, Crestwood, Petworth",38.9405525,-77.01505259999999,Entire home/apt,131,2,3,2024-03-21,3,1,133,3,Hosted License: 5007242201003232
1055160192119995366,King Suite & Private Entrance & Bathroom Sleeps 6,549032187,Leela,,"Brightwood Park, Crestwood, Petworth",38.94042032555332,-77.01661419507896,Private room,258,1,4,2024-03-21,1.88,6,7,4,Exempt
1055871011451250614,2 bed 2.5 bath cozy apartment,466036665,Dave,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.868547268042796,-76.98229266933346,Entire home/apt,210,3,0,,,2,241,0,Hosted License: 5007242201001744
1056059527213736624,Entire Home in Columbia Heights / Metro subway,553015883,Lily,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9287762186815,-77.02747981014305,Entire home/apt,236,2,8,2024-03-18,3.20,1,63,8,Hosted License: 5007262201002802
1056178831026429047,Modern Updated 2 Bedroom Condo near Downtown,553043963,Antony,,Historic Anacostia,38.86230957916983,-76.98491135717333,Entire home/apt,108,2,7,2024-03-22,4.67,1,85,7,Exempt
1056320417951466774,Cozy Lux Large Room & Private Bath & Workstation,549032187,Leela,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9387020418146,-77.01629662438549,Private room,150,1,4,2024-03-21,2.61,6,3,4,Exempt
1056343058279331074,Cozy Private Lux Suite & Private Bathroom Roku TV,549032187,Leela,,"Brightwood Park, Crestwood, Petworth",38.94078774928625,-77.01794192796802,Private room,142,1,6,2024-03-20,3.16,6,3,6,Exempt
1056350604503399941,Cozy Warm Room Private Bathroom & Fire TV,549032187,Leela,,"Brightwood Park, Crestwood, Petworth",38.94009,-77.01651,Private room,124,1,3,2024-03-12,3,6,3,3,Exempt
1056816637587629390,Luxury king bed garden apartment,9282946,Margaux,,"Brightwood Park, Crestwood, Petworth",38.93802385841322,-77.02840704470873,Entire home/apt,189,2,3,2024-03-09,1.36,1,109,3,Hosted License: 5007242201003158<br />Unhosted License: 5007262201002787
1057211601154096370,Steps from Metro 1BR  | Pet-Friendly | Workspaces,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,,1,0,,,16,364,0,Exempt
1057211625941247931,near Union Station 1 DeluxeBR  | Steps from Metro,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,,1,0,,,16,364,0,Exempt
1057211635763907321,near Union Station 1 Deluxe BR | Family Friendly,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,308,1,1,2024-02-10,0.68,16,363,1,Exempt
1057211659659054829,1st Street 1 DeluxeBR|Gym + Business Center |Noma,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,246,1,0,,,16,363,0,Exempt
1057214179858821370,Min's from Metro Red Line 1BR  | Steps from Metro,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,232,1,0,,,16,363,0,Exempt
1057214188194058624,Steps from Metro 1 BR Bal | near Capitol Hill,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,Entire home/apt,246,1,1,2024-02-28,1,16,363,1,Exempt
1057214294067631377,NoMa 1 BR | Upscale Amenities | Gym + Desk,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.907375,-77.00783,Entire home/apt,,1,2,2024-02-24,1.07,16,144,2,Exempt
1057214303026977978,near Transportation 1 BR | Desk | Gym + Rooftop,95459395,Bluebird,,"Union Station, Stanton Park, Kingman Park",38.907375,-77.00783,Entire home/apt,251,1,1,2024-02-02,0.58,16,143,1,Exempt
1057289079346019823,The Cozy Nest Near the metro,553339585,Connie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87283,-76.96844,Private room,36,31,0,,,3,62,0,
1057335439183472289,Urban Retreat near Capital Hill,553339585,Connie,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87423771373469,-76.96662151947261,Private room,27,31,0,,,3,198,0,
1057589385850537841,City Life-Free Parking/Renovated,155624532,Rochanne,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.899672864798234,-76.9760908484587,Entire home/apt,289,4,0,,,1,45,0,Hosted License: 5007810200023025
1058232135689101117,~ Franklin Guest Suite ~,81285794,Julia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.925984765191075,-76.99652931104511,Entire home/apt,84,1,26,2024-03-18,10.00,1,63,26,Hosted License: 5007242201003226
1058731871220446477,Entire House in DC,22534141,Marcus,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.900102956787684,-76.93287926828835,Entire home/apt,192,1,0,,,1,269,0,Hosted License: 5005190028000004
1058770442962852884,Gorgeous Spacious 4BR Rare Home,551731534,Regna,,"Mayfair, Hillbrook, Mahaning Heights",38.901207773600746,-76.94775266865153,Entire home/apt,328,2,0,,,1,72,0,Exempt
1058817917816506041,Lovely 1bd w/ den Pet friendly,109857750,Victoria,,"Congress Heights, Bellevue, Washington Highlands",38.84354599581458,-77.00046593918331,Entire home/apt,66,31,0,,,4,365,0,
1059519560848956407,District Domicile - English Basement & Parking,54486478,Morgan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9208901733666,-77.00118986403788,Entire home/apt,92,2,17,2024-03-17,6.89,1,4,17,Hosted License: 5007242201003225
1060015676580503653,Journey At The Capitol | Air & Space Museum. Pool,553841392,Courtyard Capitol Hill,,"Near Southeast, Navy Yard",38.87850228330887,-77.00316324211563,Entire home/apt,198,1,4,2024-03-17,4,2,11,4,Exempt
1060017507460512223,Capital of the World | National Mall. Pool,553841392,Courtyard Capitol Hill,,"Near Southeast, Navy Yard",38.876603433675484,-77.00515732021947,Entire home/apt,270,1,3,2024-03-17,3,2,10,3,Exempt
1060056992031928842,"Modern, Gorgeous & Luxury Gem",178823289,Oluyinka,,"Brightwood Park, Crestwood, Petworth",38.9607399,-77.0286757,Entire home/apt,230,2,1,2024-02-18,0.83,1,242,1,Hosted License: 1234567890123456
1060178467943174903,Cozy Updated Rare 2BR Condo,554015418,Colin,,Historic Anacostia,38.86015112386831,-76.98538394092847,Entire home/apt,116,2,3,2024-03-16,2.50,1,56,3,Exempt
1060693734408032968,Travelers Suite 15 mn frm Dwtn3,432386568,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90891,-76.98344,Private room,65,1,7,2024-03-09,2.66,14,136,7,Exempt
1060900826882034724,Sojourn on 19th Unit #4,39930655,Sojourn,,"Dupont Circle, Connecticut Avenue/K Street",38.91510324582061,-77.0446397846091,Entire home/apt,148,3,9,2024-03-20,5.40,170,324,9,Exempt
1061070106557430637,Sojourn at the Residences of CityCenter + Pool,39930655,Sojourn,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899350325423015,-77.02441857452531,Entire home/apt,151,90,0,,,170,182,0,
1061091693631150462,Home base for your DC adventures,62471797,Carl,,"Brightwood Park, Crestwood, Petworth",38.9391385,-77.02938069999999,Entire home/apt,109,3,1,2024-03-18,1,1,189,1,Hosted License: 5007242201003000
1061476975093452674,Luxury 2 Bedroom 2 Bath DC Apt,184627696,David,,"River Terrace, Benning, Greenway, Dupont Park",38.88620346352674,-76.95781250588473,Entire home/apt,104,5,6,2024-02-26,2.37,4,73,6,Hosted License: 5007242201002169<br />Unhosted License: 5007262201002170
1061600882334076134,TravelerSuite 10mn frm Union Sta,432386568,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90690914930271,-76.98400888094694,Private room,60,1,1,2024-03-08,1,14,218,1,Exempt
1061724786226146857,The Famous Blue House in Capitol Hill,21773686,Samin,,"Union Station, Stanton Park, Kingman Park",38.89788564897559,-76.98323174962107,Entire home/apt,371,2,10,2024-03-17,4.29,4,167,10,Exempt
1062427835315072662,Urban Retreat in Lively Kalorama,12899183,Cory,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92224136253807,-77.04826787215654,Entire home/apt,130,2,0,,,1,55,0,Hosted License: 5007242201003235
1062502035570158361,DC- Twisted Canna- Room,274644313,Kimberly,,"Woodridge, Fort Lincoln, Gateway",38.93268399999999,-76.9676581,Private room,120,1,1,2024-01-14,0.43,1,180,1,Exempt
1063286610593238148,"2 Min Walk from Metro, 2BR English Basement Unit",459392781,Chris,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90317,-77.01816,Entire home/apt,196,1,3,2024-02-07,1.27,4,175,3,Hosted License: 5007254381998467
1063718770000388937,Gorgeous renovation 2BR/2BA with AC/TV/Internet,19214127,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.918176265712354,-77.01303735237805,Entire home/apt,189,2,13,2024-03-16,5.42,4,213,13,Hosted License: 5007262201002662
1063753121020281071,"Chic Shaw 3BR/3BA home, blocks to Convention Ctr",19214127,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90957146878019,-77.01467239690152,Entire home/apt,368,2,8,2024-02-27,3.48,4,293,8,Hosted License: 5007242201001105
1064264228509357732,"Blueground | Shaw, laundry, near foodie area",107434423,Blueground,,"Shaw, Logan Circle",38.9069218,-77.0242281,Entire home/apt,100,32,0,,,144,218,0,
1064426928812280822,Capitol City Charm | Museums. Fitness Center,555251750,Hilton Garden Inn Washington,,"Georgetown, Burleith/Hillandale",38.90979,-77.06513,Entire home/apt,224,1,1,2024-02-19,0.86,2,111,1,Exempt
1064432978342352106,Stylish 2BR House in DC w/ Parking,55823592,Kenny And Kerry,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.931429040458944,-77.02254729008807,Entire home/apt,132,2,7,2024-03-17,2.96,1,15,7,Exempt
1064433684648775882,Journey In The Capital | Monuments. Gym,555251750,Hilton Garden Inn Washington,,"Georgetown, Burleith/Hillandale",38.91056,-77.06475,Entire home/apt,239,1,3,2024-03-18,3,2,110,3,Exempt
1064515306319707425,Basement apt near the Capitol bldg. with parking,33684429,Allen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92548420000001,-77.0077013,Entire home/apt,149,2,3,2024-03-16,2.57,1,173,3,Hosted License: 5007242201003241
1064608932014824237,"Luxurious penthouse in Navy Yard, DC.",7650266,Stay Attache,,"Near Southeast, Navy Yard",38.87583,-77.00659,Entire home/apt,220,184,0,,,25,269,0,
1065074588225290048,"Blueground | Shaw, elevator, nr sports & dining",107434423,Blueground,,"Shaw, Logan Circle",38.9069218,-77.0242281,Entire home/apt,140,32,0,,,144,2,0,
1065087873980276055,Cozy & Modern 3br/2ba Oasis near Capitol Hill,35814213,Rayan,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.8985,-76.9228,Entire home/apt,160,1,2,2024-03-15,2,1,240,2,Hosted License: 5007242201003349<br />Unhosted License: 5007262201002865
1065096276274394689,Full Bedroom 2F w/Private Bathroom in #413,294545484,June,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.929719063701974,-76.99502122957416,Private room,57,90,0,,,89,313,0,
1065097954414675238,Queen Bedroom G w/Private Bathroom in #1231,294545484,June,,"Brightwood Park, Crestwood, Petworth",38.94319,-77.03655,Private room,50,90,0,,,89,102,0,
1065141326005763598,Deluxe King Room at The Normandy Hotel!,501999278,RoomPicks,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.916305135043096,-77.0487289492626,Private room,360,1,4,2024-03-03,1.85,1,273,4,Exempt
1065535766593105330,Cozy 2br 1 ba- 15mn frm DTWN,432386568,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.908831758154555,-76.9853463985606,Entire home/apt,129,1,3,2024-03-07,1.58,14,204,3,Exempt
1065539044517435638,Beautiful Traveler 2br/1ba Suite,432386568,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90899401669119,-76.9854301391978,Entire home/apt,129,1,3,2024-03-13,1.27,14,213,3,Exempt
1065943287305546901,Bright room w/Work Space,109857750,Victoria,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.931713536802405,-77.02043075012996,Private room,58,31,0,,,4,53,0,Hosted License: 5007242201003193
1066190158766049330,Tranquility Nest Suite 1,555786408,Osagie,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93052,-77.02873,Entire home/apt,160,1,3,2024-03-03,2.57,2,254,3,Hosted License: 5007242201000399
1066488401214943109,Newly renovated Condo,555848524,Ayni,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90492,-76.9822,Entire home/apt,124,3,5,2024-03-21,4.17,4,167,5,Hosted License: 5007242201001741
1066505688583494999,One bedroom condo close to H St,555848524,Ayni,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90489026215576,-76.98226015163195,Entire home/apt,112,3,3,2024-03-13,1.61,4,133,3,Hosted License: 5007242201001741
1066569354054245274,"Mintwood Suite, Adam's Morgan",11980555,Natasha,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92055052472203,-77.0416007719552,Entire home/apt,101,1,11,2024-03-06,5.59,5,108,11,Exempt
1067125880778315919,Cozy 2 BR Apt near tourist sites and DT DC,349251028,Anthony,,"Union Station, Stanton Park, Kingman Park",38.90381492492496,-77.00190718823103,Entire home/apt,169,1,8,2024-03-05,3.64,4,237,8,Exempt
1067235990943433105,Cozy 1B1B Basement w/ Living Room & Workspace,116877500,Christian,,"Brightwood Park, Crestwood, Petworth",38.95629426836687,-77.01970353085657,Private room,65,31,0,,,4,269,0,
1067262542357428608,Spacious 1B1B PrivateRoom w/Dedicated Working Area,116877500,Christian,,"Brightwood Park, Crestwood, Petworth",38.95404,-77.02,Private room,59,31,0,,,4,231,0,
1067820005633999116,"2 Min Walk to Metro, 2 Bdrm Ground Level Apt",459392781,Chris,,"Shaw, Logan Circle",38.908030062165864,-77.0191170257709,Entire home/apt,186,1,3,2024-02-11,1.67,4,90,3,Hosted License: 5003948761120008
1068149895691281643,Lux Spa Haven In The Heart of DC,373859199,Hamani,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87099,-76.95428,Entire home/apt,266,2,5,2024-03-14,4.17,1,0,5,Hosted License: 5007242201003191
1068185626318467289,Dual-Unit Townhouse for Group,555848524,Ayni,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90328265377531,-76.98264265894005,Entire home/apt,,1,0,,,4,223,0,Hosted License: 5007242201001741
1069246245292905285,Relaxing Private 1-Bedroom W/ Own Working Space,116877500,Christian,,"Brightwood Park, Crestwood, Petworth",38.95593585866718,-77.02186895687568,Private room,59,31,0,,,4,269,0,
1069259322167867561,Private & Comfortable Room w/ Own Working Space,116877500,Christian,,"Brightwood Park, Crestwood, Petworth",38.95548194944493,-77.02179241358408,Private room,52,31,0,,,4,269,0,
1069598921617824739,City View- 3 Bedroom Apartment,5706129,Aric,,Historic Anacostia,38.86437125668502,-76.98880643462547,Entire home/apt,133,2,2,2024-03-13,2,3,194,2,Exempt
