host_id,host_listings_total_count,host_listings_entire_homes_count,host_listings_private_rooms_count,host_listings_shared_rooms_count
552051180,2,2,0,0
52758337,1,1,0,0
205091689,1,1,0,0
549032187,7,1,6,0
552559799,1,1,0,0
63703933,1,1,0,0
371554031,1,1,0,0
553015883,1,1,0,0
553043963,1,1,0,0
9282946,1,1,0,0
553339585,3,0,3,0
155624532,1,1,0,0
81285794,1,1,0,0
22534141,1,1,0,0
54486478,1,1,0,0
553841392,2,2,0,0
178823289,1,1,0,0
554015418,4,4,0,0
62471797,1,1,0,0
543102713,2,2,0,0
12899183,1,1,0,0
555251750,2,2,0,0
33684429,1,1,0,0
35814213,1,1,0,0
555786408,3,3,0,0
555848524,3,3,0,0
59648888,2,2,0,0
373859199,1,1,0,0
59523050,1,1,0,0
280433247,1,0,1,0
87756717,1,0,1,0
154392688,1,1,0,0
546355743,1,0,1,0
20360676,1,1,0,0
47036580,1,1,0,0
423406035,1,1,0,0
80031368,1,1,0,0
549465428,2,0,2,0
77947842,1,1,0,0
558412805,8,8,0,0
558970302,1,1,0,0
223556150,3,0,3,0
556525715,1,1,0,0
559727671,1,1,0,0
559656740,3,0,3,0
559650716,2,0,2,0
301871335,1,1,0,0
559443150,2,0,2,0
356245542,2,2,0,0
4949915,1,1,0,0
36536020,1,1,0,0
2407869,1,1,0,0
560413472,1,1,0,0
541226612,1,1,0,0
560686300,1,1,0,0
5217750,1,1,0,0
560792177,1,1,0,0
6974438,1,1,0,0
27572841,1,1,0,0
561255726,4,2,2,0
415215,1,0,1,0
457791905,1,1,0,0
3571997,1,1,0,0
153179677,1,1,0,0
14754090,1,0,1,0
559666660,1,0,1,0
441249491,6,6,0,0
562080381,1,1,0,0
561894308,36,36,0,0
2875141,1,1,0,0
8449103,1,1,0,0
125043706,1,1,0,0
297004882,1,1,0,0
557154823,1,1,0,0
562967413,1,1,0,0
198935288,2,2,0,0
563391866,1,1,0,0
436802042,1,1,0,0
549466185,1,0,1,0
549606147,1,0,1,0
11614964,1,1,0,0
563613492,5,5,0,0
14758582,2,2,0,0
11787949,1,1,0,0
564597022,1,1,0,0
564670344,3,3,0,0
564836005,1,1,0,0
178222552,2,1,1,0
142911840,1,1,0,0
329665561,1,1,0,0
92637229,1,1,0,0
565197855,1,1,0,0
391544948,1,1,0,0
51314517,1,1,0,0
17330943,1,1,0,0
527474489,1,1,0,0
176947645,1,1,0,0
565733914,1,1,0,0
96997786,1,1,0,0
500969881,1,0,1,0
565942169,3,3,0,0
54680165,1,1,0,0
202557984,1,0,1,0
62498367,1,1,0,0
566376614,1,1,0,0
72789348,1,1,0,0
566561209,1,1,0,0
188967629,1,1,0,0
56637010,1,1,0,0
566959000,1,1,0,0
11980555,3,3,0,0
5733999,2,1,1,0
566998508,1,1,0,0
567141908,1,1,0,0
567447393,2,2,0,0
567825242,1,1,0,0
567918135,1,1,0,0
567236239,5,5,0,0
58096313,1,1,0,0
566705655,2,2,0,0
202111589,1,1,0,0
11740156,3,3,0,0
270620621,1,1,0,0
1572589,1,1,0,0
23570359,1,1,0,0
112326047,1,1,0,0
569132961,1,1,0,0
469736479,2,2,0,0
569946399,1,1,0,0
310255212,1,1,0,0
121342487,1,1,0,0
570116032,1,1,0,0
506789267,1,1,0,0
17553676,1,1,0,0
31859735,1,0,1,0
570231433,4,0,4,0
22618148,2,2,0,0
6767145,2,2,0,0
548737800,1,1,0,0
568453703,1,1,0,0
570392939,3,1,2,0
570418673,1,1,0,0
570584105,1,1,0,0
181851,1,1,0,0
533484226,1,1,0,0
571240527,4,0,4,0
4476230,1,1,0,0
133310626,1,1,0,0
17495733,2,0,2,0
152807746,1,1,0,0
501999919,7,0,0,0
26252847,1,1,0,0
7898165,1,1,0,0
48259132,1,1,0,0
141177181,1,1,0,0
359515893,1,1,0,0
569200484,1,1,0,0
572541342,1,1,0,0
572662708,1,0,1,0
572025484,1,1,0,0
572883618,1,1,0,0
118649456,1,1,0,0
572996408,1,1,0,0
573190553,2,2,0,0
19136196,1,0,1,0
75018684,1,1,0,0
62165426,1,1,0,0
88138189,1,1,0,0
527501572,1,0,1,0
143967359,1,1,0,0
446820235,55,55,0,0
573888867,1,1,0,0
239757898,1,1,0,0
573863433,1,1,0,0
295159546,1,1,0,0
138329,1,1,0,0
133791745,2,1,1,0
517717419,8,8,0,0
32378753,1,1,0,0
175353105,1,1,0,0
104720875,1,1,0,0
102925305,1,1,0,0
110078257,1,1,0,0
574949369,2,2,0,0
12763324,1,1,0,0
575190650,1,1,0,0
107266121,1,1,0,0
575378868,1,0,1,0
7809025,1,1,0,0
575395424,1,1,0,0
160366567,1,1,0,0
107201497,1,1,0,0
118490211,1,1,0,0
270555148,1,1,0,0
393323648,1,1,0,0
418039710,1,1,0,0
16673419,1,1,0,0
205263350,1,1,0,0
151349087,1,1,0,0
374257509,1,1,0,0
577617834,1,1,0,0
37675241,1,1,0,0
564528369,2,2,0,0
97178728,1,1,0,0
23621131,1,1,0,0
29896565,1,1,0,0
372708759,1,1,0,0
13074947,1,1,0,0
23541413,1,1,0,0
56788734,1,1,0,0
576488366,1,1,0,0
579994477,1,1,0,0
2052044,1,1,0,0
580199251,1,1,0,0
576181482,1,1,0,0
29962762,1,1,0,0
54276042,1,1,0,0
341879343,1,1,0,0
390333061,1,1,0,0
439746344,1,1,0,0
581817304,1,1,0,0
302931833,1,1,0,0
240619483,1,1,0,0
384159693,1,1,0,0
65707823,1,1,0,0
582327256,1,1,0,0
460712024,1,1,0,0
359220738,1,0,1,0
3289009,1,1,0,0
532274855,1,1,0,0
2485625,1,1,0,0
583839206,1,1,0,0
583891577,1,1,0,0
